-30.0	101.0	-154.0
-31.0	106.0	-151.0
-29.0	109.0	-147.0
-31.0	108.0	-135.0
-36.0	108.0	-128.0
-47.0	97.0	-115.0
-49.0	85.0	-104.0
-47.0	70.0	-104.0
-54.0	70.0	-105.0
-44.0	92.0	-110.0
-32.0	103.0	-102.0
-15.0	109.0	-106.0
-4.0	106.0	-105.0
4.0	97.0	-102.0
11.0	88.0	-100.0
14.0	94.0	-102.0
6.0	103.0	-114.0
0.0	111.0	-127.0
-14.0	114.0	-132.0
-37.0	108.0	-130.0
-47.0	98.0	-131.0
-53.0	89.0	-129.0
-56.0	81.0	-136.0
-59.0	75.0	-142.0
-59.0	73.0	-141.0
-57.0	74.0	-143.0
-55.0	70.0	-154.0
-51.0	65.0	-161.0
-47.0	57.0	-166.0
-45.0	56.0	-161.0
-42.0	53.0	-169.0
-44.0	47.0	-166.0
-44.0	50.0	-162.0
-46.0	49.0	-164.0
-44.0	45.0	-160.0
-42.0	34.0	-151.0
-40.0	34.0	-153.0
-36.0	31.0	-153.0
-33.0	28.0	-151.0
-32.0	26.0	-143.0
-35.0	28.0	-139.0
-45.0	30.0	-135.0
-50.0	38.0	-134.0
-56.0	48.0	-137.0
-59.0	58.0	-135.0
-61.0	67.0	-131.0
-61.0	74.0	-140.0
-59.0	78.0	-133.0
-60.0	75.0	-126.0
-60.0	73.0	-120.0
-60.0	70.0	-122.0
-59.0	70.0	-119.0
-60.0	67.0	-121.0
-59.0	65.0	-121.0
-57.0	63.0	-123.0
-61.0	62.0	-124.0
-62.0	64.0	-124.0
-59.0	64.0	-126.0
-59.0	64.0	-125.0
-60.0	64.0	-129.0
-59.0	67.0	-135.0
-61.0	68.0	-134.0
-62.0	66.0	-134.0
-59.0	67.0	-128.0
-60.0	67.0	-134.0
-60.0	61.0	-131.0
-60.0	60.0	-135.0
-60.0	59.0	-129.0
-61.0	58.0	-132.0
-60.0	57.0	-130.0
-59.0	55.0	-129.0
-57.0	54.0	-124.0
-59.0	50.0	-124.0
-57.0	53.0	-128.0
-59.0	54.0	-124.0
-59.0	56.0	-127.0
-57.0	54.0	-126.0
-58.0	52.0	-123.0
-57.0	55.0	-121.0
-59.0	59.0	-123.0
-59.0	59.0	-131.0
-60.0	60.0	-135.0
-59.0	63.0	-141.0
-59.0	65.0	-137.0
-61.0	73.0	-143.0
-59.0	74.0	-144.0
-60.0	76.0	-140.0
-59.0	75.0	-133.0
-59.0	77.0	-136.0
-60.0	76.0	-127.0
-59.0	76.0	-123.0
-58.0	73.0	-122.0
-57.0	70.0	-118.0
-56.0	63.0	-113.0
-57.0	63.0	-109.0
-59.0	65.0	-115.0
-59.0	62.0	-121.0
-61.0	61.0	-123.0
-59.0	61.0	-115.0
-59.0	62.0	-120.0
-60.0	63.0	-121.0
-60.0	63.0	-122.0
-60.0	62.0	-124.0
-61.0	60.0	-123.0
-60.0	63.0	-124.0
-60.0	61.0	-127.0
-57.0	59.0	-121.0
-60.0	63.0	-118.0
-58.0	67.0	-121.0
-60.0	71.0	-124.0
-60.0	68.0	-128.0
-58.0	53.0	-134.0
-47.0	35.0	-124.0
-30.0	27.0	-122.0
-19.0	25.0	-114.0
-5.0	26.0	-114.0
5.0	31.0	-114.0
14.0	38.0	-116.0
21.0	50.0	-116.0
26.0	57.0	-117.0
